Product_Name,Product_ASIN,Brand,Price,MRP,Discount,Rating,Reviews,Product_Link,Delivery_Date,Service,Scraped_At
"HP 15 (2025), Celeron 8 GB 256 GB SSD 11 Thin and Light",B0F8WTY1HN,HP,"₹22,450","₹46,990",52% off,3.2 out of 5 stars,13,https://www.amazon.in/HP-15-Celeron-Thin-Light/dp/B0F8WTY1HN/ref=sr_1_115?dib=eyJ2IjoiMSJ9.lYt90LfW_s8Ibh9eWV9cftSG0X9gabNZKWLobMq4HXL7zPT8vo8dVk08y79BmGd4U9mRw7B5D-UqglpDg5MWB8Dx4htKqUMjvSEhAMTdmqs-6pAz5odW6xNE9t74HT26wx9prBtYZKiRcQfLZeHK6CQIGDDp2Nd8y3bykOjsS0LgjkxoDreyLVkQcIyIANZOzfhywKQN0zMNNV46IwjG7djAtcCv1UtJb72aUHdRKpU.G-FoSWqDjSlT2hHYGl_VLGQ8ZWOLEwTx3eQ6KvD6-o4&dib_tag=se&keywords=laptops&qid=1757425518&sr=8-115&xpid=uGu34__b-XVau,,,2025-09-09 19:15:20
"HP 15, 13th Gen Intel Core i7-1355U (16GB DDR4, 512GB SSD) FHD, Anti-Glare, 15.6’’/39.6cm, Win11, M365(1yr)* Office 24, Silver, 1.59kg, Iris Xe, FHD Camera w/Shutter, Backlit Laptop fd0468tu/fd0515tu",B0DTTS34NW,HP,"₹65,990","₹83,034",21% off,3.7 out of 5 stars,56,https://www.amazon.in/HP-i7-1355U-Anti-Glare-fd0468tu-fd0515tu/dp/B0DTTS34NW/ref=sr_1_116?dib=eyJ2IjoiMSJ9.lYt90LfW_s8Ibh9eWV9cftSG0X9gabNZKWLobMq4HXL7zPT8vo8dVk08y79BmGd4U9mRw7B5D-UqglpDg5MWB8Dx4htKqUMjvSEhAMTdmqs-6pAz5odW6xNE9t74HT26wx9prBtYZKiRcQfLZeHK6CQIGDDp2Nd8y3bykOjsS0LgjkxoDreyLVkQcIyIANZOzfhywKQN0zMNNV46IwjG7djAtcCv1UtJb72aUHdRKpU.G-FoSWqDjSlT2hHYGl_VLGQ8ZWOLEwTx3eQ6KvD6-o4&dib_tag=se&keywords=laptops&qid=1757425518&sr=8-116&xpid=uGu34__b-XVau,,,2025-09-09 19:15:20
"Lenovo IdeaPad 5 2-in-1 Intel Core Ultra 5 225H (16GB RAM/1TB SSD/14 (35.5cm)/WUXGA IPS/Windows 11/Office Home 2024/Lenovo Digital Pen 2/1Yr ADP/Grey/1.6Kg), 83KR000HIN Convertible Laptop",B0FB95MMX7,Lenovo,"₹91,100","₹1,20,290",24% off,,,https://www.amazon.in/Lenovo-IdeaPad-Windows-83KR000HIN-Convertible/dp/B0FB95MMX7/ref=sr_1_117?dib=eyJ2IjoiMSJ9.lYt90LfW_s8Ibh9eWV9cftSG0X9gabNZKWLobMq4HXL7zPT8vo8dVk08y79BmGd4U9mRw7B5D-UqglpDg5MWB8Dx4htKqUMjvSEhAMTdmqs-6pAz5odW6xNE9t74HT26wx9prBtYZKiRcQfLZeHK6CQIGDDp2Nd8y3bykOjsS0LgjkxoDreyLVkQcIyIANZOzfhywKQN0zMNNV46IwjG7djAtcCv1UtJb72aUHdRKpU.G-FoSWqDjSlT2hHYGl_VLGQ8ZWOLEwTx3eQ6KvD6-o4&dib_tag=se&keywords=laptops&qid=1757425518&sr=8-117&xpid=uGu34__b-XVau,,,2025-09-09 19:15:20
"ASUS Vivobook 14, 14"" FHD (1920 x 1080), Intel Core i5-1334U Processor, (8GB RAM/512GB SSD/Intel UHD/Win 11/M365 Basic (1Year)*/Backlit Keyboard/Office Home 2024/Silver/1.40 kg), X1404VA-NK804WS",B0DTY38CZJ,ASUS,"₹42,990","₹48,990",12% off,3.9 out of 5 stars,383,https://www.amazon.in/ASUS-Vivobook-i5-1334U-Processor-X1404VA-NK804WS/dp/B0DTY38CZJ/ref=sr_1_118?dib=eyJ2IjoiMSJ9.lYt90LfW_s8Ibh9eWV9cftSG0X9gabNZKWLobMq4HXL7zPT8vo8dVk08y79BmGd4U9mRw7B5D-UqglpDg5MWB8Dx4htKqUMjvSEhAMTdmqs-6pAz5odW6xNE9t74HT26wx9prBtYZKiRcQfLZeHK6CQIGDDp2Nd8y3bykOjsS0LgjkxoDreyLVkQcIyIANZOzfhywKQN0zMNNV46IwjG7djAtcCv1UtJb72aUHdRKpU.G-FoSWqDjSlT2hHYGl_VLGQ8ZWOLEwTx3eQ6KvD6-o4&dib_tag=se&keywords=laptops&qid=1757425518&sr=8-118&xpid=uGu34__b-XVau,,,2025-09-09 19:15:20
"ASUS ROG Strix G16,Intel Core Ultra 9 275HX,Gaming Laptop(RTX 5070-8GB/115W TGP/32GB/1TB /2.5K QHD+/16""/240Hz/90WHrs/Windows 11/M365 Basic(1Year)*/Office Home 2024/Eclipse Gray/2.65 Kg)G615LP-S5022WS",B0F9X949BL,ASUS,"₹2,19,990","₹2,75,990",20% off,,,https://www.amazon.in/ASUS-5070-8GB-Windows-Eclipse-G615LP-S5022WS/dp/B0F9X949BL/ref=sr_1_119?dib=eyJ2IjoiMSJ9.lYt90LfW_s8Ibh9eWV9cftSG0X9gabNZKWLobMq4HXL7zPT8vo8dVk08y79BmGd4U9mRw7B5D-UqglpDg5MWB8Dx4htKqUMjvSEhAMTdmqs-6pAz5odW6xNE9t74HT26wx9prBtYZKiRcQfLZeHK6CQIGDDp2Nd8y3bykOjsS0LgjkxoDreyLVkQcIyIANZOzfhywKQN0zMNNV46IwjG7djAtcCv1UtJb72aUHdRKpU.G-FoSWqDjSlT2hHYGl_VLGQ8ZWOLEwTx3eQ6KvD6-o4&dib_tag=se&keywords=laptops&qid=1757425518&sr=8-119&xpid=uGu34__b-XVau,,,2025-09-09 19:15:20
"Lenovo Smartchoice Ideapad Slim 3 13Th Gen Intel Core I7-13620H 15.3 Inch(38.8Cm) WUXGA IPS Laptop(16GB RAM/512GB SSD/Windows 11/Office Home 2024/Backlit Keyboard/1Yr ADP Free/Grey/1.6Kg),83K100CJIN",B0F2162VGQ,Lenovo,"₹66,190","₹89,390",26% off,3.9 out of 5 stars,146,https://www.amazon.in/Lenovo-Smartchoice-I7-13620H-Keyboard-83K100CJIN/dp/B0F2162VGQ/ref=sr_1_120?dib=eyJ2IjoiMSJ9.lYt90LfW_s8Ibh9eWV9cftSG0X9gabNZKWLobMq4HXL7zPT8vo8dVk08y79BmGd4U9mRw7B5D-UqglpDg5MWB8Dx4htKqUMjvSEhAMTdmqs-6pAz5odW6xNE9t74HT26wx9prBtYZKiRcQfLZeHK6CQIGDDp2Nd8y3bykOjsS0LgjkxoDreyLVkQcIyIANZOzfhywKQN0zMNNV46IwjG7djAtcCv1UtJb72aUHdRKpU.G-FoSWqDjSlT2hHYGl_VLGQ8ZWOLEwTx3eQ6KvD6-o4&dib_tag=se&keywords=laptops&qid=1757425518&sr=8-120&xpid=uGu34__b-XVau,,,2025-09-09 19:15:20
"Lenovo V14 G3, 12th Gen Intel Core i7-1255U Upto 4.70Ghz (16GB RAM/512GB SSD/Windows 11) 14.0"" FHD Display Thin and Light Laptop/Iron Grey /1.70 kg 1 Year Onsite Brand Warranty",B0F32ZBDNJ,Lenovo,"₹52,200","₹85,000",39% off,4.0 out of 5 stars,100,https://www.amazon.in/Lenovo-i7-1255U-4-70Ghz-Windows-Warranty/dp/B0F32ZBDNJ/ref=sr_1_121?dib=eyJ2IjoiMSJ9.lYt90LfW_s8Ibh9eWV9cftSG0X9gabNZKWLobMq4HXL7zPT8vo8dVk08y79BmGd4U9mRw7B5D-UqglpDg5MWB8Dx4htKqUMjvSEhAMTdmqs-6pAz5odW6xNE9t74HT26wx9prBtYZKiRcQfLZeHK6CQIGDDp2Nd8y3bykOjsS0LgjkxoDreyLVkQcIyIANZOzfhywKQN0zMNNV46IwjG7djAtcCv1UtJb72aUHdRKpU.G-FoSWqDjSlT2hHYGl_VLGQ8ZWOLEwTx3eQ6KvD6-o4&dib_tag=se&keywords=laptops&qid=1757425518&sr=8-121&xpid=uGu34__b-XVau,,,2025-09-09 19:15:20
"Ienovo ThinkPad T480 InteI Core i5 8th Gen 14-inch Full HD (512GB SSD/16GB RAM/Win 10) Thin and Light,Laptop (Refab) Black",B0FMJYYQQ5,Ienovo,"₹25,449","₹45,995",45% off,1.0 out of 5 stars,1,https://www.amazon.in/Ienovo-ThinkPad-InteI-14-inch-Laptop/dp/B0FMJYYQQ5/ref=sr_1_122?dib=eyJ2IjoiMSJ9.lYt90LfW_s8Ibh9eWV9cftSG0X9gabNZKWLobMq4HXL7zPT8vo8dVk08y79BmGd4U9mRw7B5D-UqglpDg5MWB8Dx4htKqUMjvSEhAMTdmqs-6pAz5odW6xNE9t74HT26wx9prBtYZKiRcQfLZeHK6CQIGDDp2Nd8y3bykOjsS0LgjkxoDreyLVkQcIyIANZOzfhywKQN0zMNNV46IwjG7djAtcCv1UtJb72aUHdRKpU.G-FoSWqDjSlT2hHYGl_VLGQ8ZWOLEwTx3eQ6KvD6-o4&dib_tag=se&keywords=laptops&qid=1757425518&sr=8-122&xpid=uGu34__b-XVau,,,2025-09-09 19:15:20
"ASUS ROG Strix SCAR 18,Intel Core Ultra 9 275HX Gaming Laptop(NVIDIA RTX 5090-24GB/175W TGP/64GB/2TB/2.5K QHD+/18""/240Hz/Windows 11/M365 Basic(1Year)*/Office Home 2024/Off Black/3.30 Kg)G835LX-SA187WS",B0F5BFQR4T,ASUS,"₹4,49,990","₹5,09,990",12% off,4.0 out of 5 stars,4,https://www.amazon.in/ASUS-Gaming-5090-24GB-Windows-G835LX-SA187WS/dp/B0F5BFQR4T/ref=sr_1_123?dib=eyJ2IjoiMSJ9.lYt90LfW_s8Ibh9eWV9cftSG0X9gabNZKWLobMq4HXL7zPT8vo8dVk08y79BmGd4U9mRw7B5D-UqglpDg5MWB8Dx4htKqUMjvSEhAMTdmqs-6pAz5odW6xNE9t74HT26wx9prBtYZKiRcQfLZeHK6CQIGDDp2Nd8y3bykOjsS0LgjkxoDreyLVkQcIyIANZOzfhywKQN0zMNNV46IwjG7djAtcCv1UtJb72aUHdRKpU.G-FoSWqDjSlT2hHYGl_VLGQ8ZWOLEwTx3eQ6KvD6-o4&dib_tag=se&keywords=laptops&qid=1757425518&sr=8-123&xpid=uGu34__b-XVau,,,2025-09-09 19:15:20
"Acer Aspire Lite, AMD Ryzen 5-5625U, 16GB RAM, 512GB SSD, FHD, 15.6""/39.62cm, Windows 11 Home, Steel Gray, 1.59KG, AL15-41, Metal Body, Backlit Keyboard, Premium Thin and Light Laptop",B0DG2LSP9N,Acer,"₹35,990","₹60,999",41% off,3.9 out of 5 stars,"1,512",https://www.amazon.in/Acer-5-5625U-AL15-41-Multicolor-Keyboard/dp/B0DG2LSP9N/ref=sr_1_124?dib=eyJ2IjoiMSJ9.lYt90LfW_s8Ibh9eWV9cftSG0X9gabNZKWLobMq4HXL7zPT8vo8dVk08y79BmGd4U9mRw7B5D-UqglpDg5MWB8Dx4htKqUMjvSEhAMTdmqs-6pAz5odW6xNE9t74HT26wx9prBtYZKiRcQfLZeHK6CQIGDDp2Nd8y3bykOjsS0LgjkxoDreyLVkQcIyIANZOzfhywKQN0zMNNV46IwjG7djAtcCv1UtJb72aUHdRKpU.G-FoSWqDjSlT2hHYGl_VLGQ8ZWOLEwTx3eQ6KvD6-o4&dib_tag=se&keywords=laptops&qid=1757425518&sr=8-124&xpid=uGu34__b-XVau,,,2025-09-09 19:15:20
"Lenovo IdeaPad Slim 3 Ryzen 7 5825U 15.6"" (39.6cm) FHD Thin and Light Laptop (16GB RAM/512GB SSD/Integrated AMD Radeon Graphics/Windows 11/Office Home 2024/Grey/1.6Kg), 82XM00MVIN",B0FF49334C,Lenovo,"₹47,650","₹76,690",38% off,5.0 out of 5 stars,3,https://www.amazon.in/Lenovo-IdeaPad-Integrated-Graphics-82XM00MVIN/dp/B0FF49334C/ref=sr_1_125?dib=eyJ2IjoiMSJ9.lYt90LfW_s8Ibh9eWV9cftSG0X9gabNZKWLobMq4HXL7zPT8vo8dVk08y79BmGd4U9mRw7B5D-UqglpDg5MWB8Dx4htKqUMjvSEhAMTdmqs-6pAz5odW6xNE9t74HT26wx9prBtYZKiRcQfLZeHK6CQIGDDp2Nd8y3bykOjsS0LgjkxoDreyLVkQcIyIANZOzfhywKQN0zMNNV46IwjG7djAtcCv1UtJb72aUHdRKpU.G-FoSWqDjSlT2hHYGl_VLGQ8ZWOLEwTx3eQ6KvD6-o4&dib_tag=se&keywords=laptops&qid=1757425518&sr=8-125&xpid=uGu34__b-XVau,,,2025-09-09 19:15:20
"ASUS Zenbook 14,Intel Core Ultra 9 (Series 2),Thin & Light(Intel Arc iGPU/32GB/1TB/3K OLED Touch screen/14/120Hz/Windows 11/M365 Basic (1Year)*/Office Home 2024/Ponder Blue/1.28 kg) UX3405CA-PZ164WS",B0DSHWSDH4,ASUS,"₹1,25,990","₹1,70,990",26% off,4.1 out of 5 stars,40,https://www.amazon.in/ASUS-Zenbook-screen-Windows-UX3405CA-PZ164WS/dp/B0DSHWSDH4/ref=sr_1_126?dib=eyJ2IjoiMSJ9.lYt90LfW_s8Ibh9eWV9cftSG0X9gabNZKWLobMq4HXL7zPT8vo8dVk08y79BmGd4U9mRw7B5D-UqglpDg5MWB8Dx4htKqUMjvSEhAMTdmqs-6pAz5odW6xNE9t74HT26wx9prBtYZKiRcQfLZeHK6CQIGDDp2Nd8y3bykOjsS0LgjkxoDreyLVkQcIyIANZOzfhywKQN0zMNNV46IwjG7djAtcCv1UtJb72aUHdRKpU.G-FoSWqDjSlT2hHYGl_VLGQ8ZWOLEwTx3eQ6KvD6-o4&dib_tag=se&keywords=laptops&qid=1757425518&sr=8-126&xpid=uGu34__b-XVau,,,2025-09-09 19:15:20
"Zebronics NC5500D Powerful Laptop Cooler with Dual 125mm Fans, Silent Operation, Adjustable Fan Speed, Display, Controls, USB, 5 Step Retractable Stand and Mobile Holder",B0C663VVP1,Zebronics,₹799,"₹1,299",38% off,3.8 out of 5 stars,"2,045",https://www.amazon.in/Zebronics-Powerful-Operation-Adjustable-Retractable/dp/B0C663VVP1/ref=sr_1_127?dib=eyJ2IjoiMSJ9.lYt90LfW_s8Ibh9eWV9cftSG0X9gabNZKWLobMq4HXL7zPT8vo8dVk08y79BmGd4U9mRw7B5D-UqglpDg5MWB8Dx4htKqUMjvSEhAMTdmqs-6pAz5odW6xNE9t74HT26wx9prBtYZKiRcQfLZeHK6CQIGDDp2Nd8y3bykOjsS0LgjkxoDreyLVkQcIyIANZOzfhywKQN0zMNNV46IwjG7djAtcCv1UtJb72aUHdRKpU.G-FoSWqDjSlT2hHYGl_VLGQ8ZWOLEwTx3eQ6KvD6-o4&dib_tag=se&keywords=laptops&qid=1757425518&sr=8-127&xpid=uGu34__b-XVau,,,2025-09-09 19:15:20
"Dell Inspiron 7440, Intel Core 7 150U, 16GB RAM, 1TB SSD, FHD+ 250nits Touch, 14""/35.62cm, Windows 11, MS Office 21, Ice Blue, 1.71KG, Dell Active Pen, Backlit KB+FPR, McAfee 15 Months, 2-in-1 Laptop",B0D83D1GG5,Dell,"₹96,100","₹1,22,711",22% off,3.5 out of 5 stars,6,https://www.amazon.in/Dell-Inspiron-35-62cm-250nits-Backlit/dp/B0D83D1GG5/ref=sr_1_128?dib=eyJ2IjoiMSJ9.lYt90LfW_s8Ibh9eWV9cftSG0X9gabNZKWLobMq4HXL7zPT8vo8dVk08y79BmGd4U9mRw7B5D-UqglpDg5MWB8Dx4htKqUMjvSEhAMTdmqs-6pAz5odW6xNE9t74HT26wx9prBtYZKiRcQfLZeHK6CQIGDDp2Nd8y3bykOjsS0LgjkxoDreyLVkQcIyIANZOzfhywKQN0zMNNV46IwjG7djAtcCv1UtJb72aUHdRKpU.G-FoSWqDjSlT2hHYGl_VLGQ8ZWOLEwTx3eQ6KvD6-o4&dib_tag=se&keywords=laptops&qid=1757425518&sr=8-128&xpid=uGu34__b-XVau,,,2025-09-09 19:15:20
"MSI Thin 15, Intel 12th Gen. i7-12650H, 40CM FHD 144Hz Gaming Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Office 2021/NVIDIA GeForce RTX 2050, GDDR6 4GB/Cosmos Gray/1.86Kg) B12UC-2242IN",B0DQPNXB5Q,MSI,"₹62,590","₹83,990",25% off,,,https://www.amazon.in/MSI-i7-12650H-Windows-GeForce-B12UC-2242IN/dp/B0DQPNXB5Q/ref=sr_1_129?dib=eyJ2IjoiMSJ9.WqSW7a5woO5bIVH27uW918ZVi_RgebRAEly-Y2nUZY6v3S42SvNqh0Zlm6tgJSkYs6EYjv-cfBI4OAK_ko-mIqKx-dE9jhH6xfDNQcLqZPK7JX4CxgdVvMZZnwRIbkVmTXsaorwNu1GceYFOVpORSQAcKuJL7YDogk3tAYeFsTdYskr6V7P9a2quHqENDMhBVfToiOKcOvOroQzBO3gED-avwHkdUOOqVPF8GehPCfo.L21Uqh8wpEa2CTHgZsjCyEEtEy4wg1ojDAsxZpBJHP0&dib_tag=se&keywords=laptops&qid=1757425522&sr=8-129&xpid=uGu34__b-XVau,"Tue, 16 Sept",,2025-09-09 19:15:24
"HP Laptop 14, AMD Ryzen 5 7520U, 14-inch (35.6 cm), FHD, 8GB LPDDR5, 512GB SSD, AMD Radeon Graphics, FHD Camera w/Privacy Shutter, Backlit KB (Win 11, MSO 2021, Silver, 1.4 kg), em0026AU",B0C42ZTMWR,HP,"₹35,990","₹55,691",35% off,4.0 out of 5 stars,"1,166",https://www.amazon.in/HP-14-inch-Graphics-Privacy-em0026AU/dp/B0C42ZTMWR/ref=sr_1_130?dib=eyJ2IjoiMSJ9.WqSW7a5woO5bIVH27uW918ZVi_RgebRAEly-Y2nUZY6v3S42SvNqh0Zlm6tgJSkYs6EYjv-cfBI4OAK_ko-mIqKx-dE9jhH6xfDNQcLqZPK7JX4CxgdVvMZZnwRIbkVmTXsaorwNu1GceYFOVpORSQAcKuJL7YDogk3tAYeFsTdYskr6V7P9a2quHqENDMhBVfToiOKcOvOroQzBO3gED-avwHkdUOOqVPF8GehPCfo.L21Uqh8wpEa2CTHgZsjCyEEtEy4wg1ojDAsxZpBJHP0&dib_tag=se&keywords=laptops&qid=1757425522&sr=8-130&xpid=uGu34__b-XVau,"Sun, 14 Sept",,2025-09-09 19:15:24
"Dell Inspiron 5640 Laptop, Intel Core 7 150U Processor, 16GB DDR5+512GB SSD, 16""(40.64cm) FHD+ 60Hz IPS AG 250nits Display, Backlit KB + FPR, Windows 11 + MSO'24 + 15 Months McAfee, Ice Blue, 1.87kg",B0DSFPS8LL,Dell,"₹89,990",,,,,https://www.amazon.in/Dell-Inspiron-Processor-40-64cm-250nits/dp/B0DSFPS8LL/ref=sr_1_131?dib=eyJ2IjoiMSJ9.WqSW7a5woO5bIVH27uW918ZVi_RgebRAEly-Y2nUZY6v3S42SvNqh0Zlm6tgJSkYs6EYjv-cfBI4OAK_ko-mIqKx-dE9jhH6xfDNQcLqZPK7JX4CxgdVvMZZnwRIbkVmTXsaorwNu1GceYFOVpORSQAcKuJL7YDogk3tAYeFsTdYskr6V7P9a2quHqENDMhBVfToiOKcOvOroQzBO3gED-avwHkdUOOqVPF8GehPCfo.L21Uqh8wpEa2CTHgZsjCyEEtEy4wg1ojDAsxZpBJHP0&dib_tag=se&keywords=laptops&qid=1757425522&sr=8-131&xpid=uGu34__b-XVau,"Fri, 12 Sept",,2025-09-09 19:15:24
"ASUS Vivobook 14, Intel Core i5-1335U,Thin & Light Laptop(Intel UHD iGPU/8GB RAM/512GB SSD/FHD/14/Backlit Keyboard/Windows 11/M365 Basic (1Year)*/Office Home 2024/Quiet Blue/1.4 Kg) X1404VA-NK762WS",B0FB98L8NX,ASUS,"₹42,990","₹61,990",31% off,3.9 out of 5 stars,383,https://www.amazon.in/ASUS-Vivobook-i5-1335U-Keyboard-X1404VA-NK762WS/dp/B0FB98L8NX/ref=sr_1_132?dib=eyJ2IjoiMSJ9.WqSW7a5woO5bIVH27uW918ZVi_RgebRAEly-Y2nUZY6v3S42SvNqh0Zlm6tgJSkYs6EYjv-cfBI4OAK_ko-mIqKx-dE9jhH6xfDNQcLqZPK7JX4CxgdVvMZZnwRIbkVmTXsaorwNu1GceYFOVpORSQAcKuJL7YDogk3tAYeFsTdYskr6V7P9a2quHqENDMhBVfToiOKcOvOroQzBO3gED-avwHkdUOOqVPF8GehPCfo.L21Uqh8wpEa2CTHgZsjCyEEtEy4wg1ojDAsxZpBJHP0&dib_tag=se&keywords=laptops&qid=1757425522&sr=8-132&xpid=uGu34__b-XVau,"Fri, 12 Sept",,2025-09-09 19:15:24
"Lenovo LOQ 2024, AMD Ryzen 7 7435HS, NVIDIA RTX 4060-8GB, 24GB RAM, 512GB SSD, 15.6""/39.6cm, Windows 11, MS Office Home 2024, Grey, 2.4Kg, 83JC00EHIN, 100% sRGB, 3 Mon. Game Pass Gaming Laptop",B0DPQJZ3JR,Lenovo,"₹93,490","₹1,27,990","Lenovo LOQ 2024, AMD Ryzen 7 7435HS, NVIDIA RTX 4060-8GB, 24GB RAM, 512GB SSD, 15.6""/39.6cm, Windows 11, MS Office Home 2024, Grey, 2.4Kg, 83JC00EHIN, 100% sRGB, 3 Mon. Game Pass Gaming Laptop",4.1 out of 5 stars,60,https://www.amazon.in/Lenovo-7435HS-4060-8GB-Windows-83JC00EHIN/dp/B0DPQJZ3JR/ref=sr_1_133?dib=eyJ2IjoiMSJ9.WqSW7a5woO5bIVH27uW918ZVi_RgebRAEly-Y2nUZY6v3S42SvNqh0Zlm6tgJSkYs6EYjv-cfBI4OAK_ko-mIqKx-dE9jhH6xfDNQcLqZPK7JX4CxgdVvMZZnwRIbkVmTXsaorwNu1GceYFOVpORSQAcKuJL7YDogk3tAYeFsTdYskr6V7P9a2quHqENDMhBVfToiOKcOvOroQzBO3gED-avwHkdUOOqVPF8GehPCfo.L21Uqh8wpEa2CTHgZsjCyEEtEy4wg1ojDAsxZpBJHP0&dib_tag=se&keywords=laptops&qid=1757425522&sr=8-133&xpid=uGu34__b-XVau,"Fri, 12 Sept",,2025-09-09 19:15:24
"Acer Aspire Lite, AMD Ryzen 7 7730U Processor, 16 GB RAM, 512 GB SSD, Full HD IPS, 15.6""/39.62 cm, Windows 11 Home, MSO, Steel Gray, 1.59 kg, AL15-41, Thin and Light Laptop",B0FCXZ85YX,Acer,"₹42,990","₹65,999",35% off,3.9 out of 5 stars,"1,512",https://www.amazon.in/Aspire-Processor-Windows-AL15-41-Laptop/dp/B0FCXZ85YX/ref=sr_1_134?dib=eyJ2IjoiMSJ9.WqSW7a5woO5bIVH27uW918ZVi_RgebRAEly-Y2nUZY6v3S42SvNqh0Zlm6tgJSkYs6EYjv-cfBI4OAK_ko-mIqKx-dE9jhH6xfDNQcLqZPK7JX4CxgdVvMZZnwRIbkVmTXsaorwNu1GceYFOVpORSQAcKuJL7YDogk3tAYeFsTdYskr6V7P9a2quHqENDMhBVfToiOKcOvOroQzBO3gED-avwHkdUOOqVPF8GehPCfo.L21Uqh8wpEa2CTHgZsjCyEEtEy4wg1ojDAsxZpBJHP0&dib_tag=se&keywords=laptops&qid=1757425522&sr=8-134&xpid=uGu34__b-XVau,"Wed, 17 Sept",,2025-09-09 19:15:24
HP F6V97AA#ACJ External USB DVD-RW Drive,B00MDI0TBC,HP,"₹2,751","₹2,995",8% off,4.3 out of 5 stars,"12,345",https://www.amazon.in/HP-F6V97AA-ACJ-External-DVD-RW/dp/B00MDI0TBC/ref=sr_1_135?dib=eyJ2IjoiMSJ9.WqSW7a5woO5bIVH27uW918ZVi_RgebRAEly-Y2nUZY6v3S42SvNqh0Zlm6tgJSkYs6EYjv-cfBI4OAK_ko-mIqKx-dE9jhH6xfDNQcLqZPK7JX4CxgdVvMZZnwRIbkVmTXsaorwNu1GceYFOVpORSQAcKuJL7YDogk3tAYeFsTdYskr6V7P9a2quHqENDMhBVfToiOKcOvOroQzBO3gED-avwHkdUOOqVPF8GehPCfo.L21Uqh8wpEa2CTHgZsjCyEEtEy4wg1ojDAsxZpBJHP0&dib_tag=se&keywords=laptops&qid=1757425522&sr=8-135&xpid=uGu34__b-XVau,"Fri, 12 Sept",,2025-09-09 19:15:24
"New Dell 15 Laptop, Intel Core 3 100U Processor, 16GB DDR4, 512 SSD, Intel UHD Graphics, 15.6"" NT FHD 120Hz IPS AG 250 nit Display, Win 11 + Office H&S 2024, Carbon Black, Thin & Light- 1.63Kg",B0BQJ68HHC,New,"₹42,490","₹48,692",13% off,3.9 out of 5 stars,949,https://www.amazon.in/Dell-Smartchoice-i3-1215U-Processor-Spill-Resistant/dp/B0BQJ68HHC/ref=sr_1_136?dib=eyJ2IjoiMSJ9.WqSW7a5woO5bIVH27uW918ZVi_RgebRAEly-Y2nUZY6v3S42SvNqh0Zlm6tgJSkYs6EYjv-cfBI4OAK_ko-mIqKx-dE9jhH6xfDNQcLqZPK7JX4CxgdVvMZZnwRIbkVmTXsaorwNu1GceYFOVpORSQAcKuJL7YDogk3tAYeFsTdYskr6V7P9a2quHqENDMhBVfToiOKcOvOroQzBO3gED-avwHkdUOOqVPF8GehPCfo.L21Uqh8wpEa2CTHgZsjCyEEtEy4wg1ojDAsxZpBJHP0&dib_tag=se&keywords=laptops&qid=1757425522&sr=8-136&xpid=uGu34__b-XVau,,,2025-09-09 19:15:24
"Walker Thin & Light Laptop,14.1""(4GB RAM,128GB SSD)| FHD IPS Display 1920 * 1080 Resolution | Celeron Processor N4020 (Gemini Lake)| UHD Graphics 600|Webcam | Windows 11 Home | Champagne Gold",B0CGX5B5TZ,Walker,,,,3.3 out of 5 stars,159,https://www.amazon.in/Walker-Notebook-Laptop-PC-Model/dp/B0CGX5B5TZ/ref=sr_1_137?dib=eyJ2IjoiMSJ9.WqSW7a5woO5bIVH27uW918ZVi_RgebRAEly-Y2nUZY6v3S42SvNqh0Zlm6tgJSkYs6EYjv-cfBI4OAK_ko-mIqKx-dE9jhH6xfDNQcLqZPK7JX4CxgdVvMZZnwRIbkVmTXsaorwNu1GceYFOVpORSQAcKuJL7YDogk3tAYeFsTdYskr6V7P9a2quHqENDMhBVfToiOKcOvOroQzBO3gED-avwHkdUOOqVPF8GehPCfo.L21Uqh8wpEa2CTHgZsjCyEEtEy4wg1ojDAsxZpBJHP0&dib_tag=se&keywords=laptops&qid=1757425522&sr=8-137&xpid=uGu34__b-XVau,,,2025-09-09 19:15:24
"Lenovo IdeaPad 1 AMD Ryzen 5 7520U 15.6"" HD Thin and Light Laptop (8 GB/512GB SDD/Windows 11 Home/1Yr Warranty/Cloud Grey/1.58Kg), 82VG00ESIN",B0CJVGKM7D,Lenovo,"₹34,990","₹67,690",48% off,3.8 out of 5 stars,17,https://www.amazon.in/Lenovo-IdeaPad-Windows-Warranty-82VG00ESIN/dp/B0CJVGKM7D/ref=sr_1_138?dib=eyJ2IjoiMSJ9.WqSW7a5woO5bIVH27uW918ZVi_RgebRAEly-Y2nUZY6v3S42SvNqh0Zlm6tgJSkYs6EYjv-cfBI4OAK_ko-mIqKx-dE9jhH6xfDNQcLqZPK7JX4CxgdVvMZZnwRIbkVmTXsaorwNu1GceYFOVpORSQAcKuJL7YDogk3tAYeFsTdYskr6V7P9a2quHqENDMhBVfToiOKcOvOroQzBO3gED-avwHkdUOOqVPF8GehPCfo.L21Uqh8wpEa2CTHgZsjCyEEtEy4wg1ojDAsxZpBJHP0&dib_tag=se&keywords=laptops&qid=1757425522&sr=8-138&xpid=uGu34__b-XVau,"Fri, 12 Sept",,2025-09-09 19:15:24
